,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,ColorName_x,ColorName_y,ColorName,BreedName_x,BreedName_y,StateName_x
261,2,â¿ ..Tequila.. â¿,5,2.0,2.0,1,1,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,1,"Introducing gorgeous little Tequila! ♥ Female kitten, 5 1/2 months old. Has a diluted-tortie coat with gorgeous green eyes. ♥ Tequila is full of character! She's a vibrant little girl who loves to dash about and play. She is both a little darling as well as mischievous (when no ones looking)! ♥ Tequila has her own unique way of displaying affection. Tortoiseshell cats are known for abundance of character and this lady is no different (Read here:). ♥ Sometimes she purrs - sometimes she has a lot to say (yes she talks  meows back). Sometimes she forces herself onto our laps for strokes - and at other times she plants a loving nip or two. ♥ She gets along great with cats her age and kittens. Is weary of bigger adult cats and only approaches if they're friendly (not growling or hissing). Otherwise she takes some time to adjust. ♥ Tequila is great with people although we would recommend that only adults or people adjusted to tortie behavior adopt her (as her nippings might not be tolerable for children). ♥ This girl is very clever with her little-box and eats her kibble without complaint. She has been vaccinated, dewormed and given spot-on prevention against fleas and other parasites. ***[IMPORTANT] Note for potential adopters*** ○ Tequila must be kept INDOORS at all times (for her own safety). ○ Tequila must be SPAYED at the right age. ○ Premium food feeding only (no Whiskas, Friskies etc). Please inquire, this is for her long-term well being. Drop me an email or call if you feel that you may be just the right person for this girl. Thank you!",c29059110,6.0,2,Golden,Gray,White,Russian Blue,Tortoiseshell,Selangor
262,2,Cutie Grumpy,3,3.0,1.0,1,2,1,2,1,3,0,41326,0a37ffdb7301523d17bd658298235597,0,Adopted! Thanks to Mr Mus. U are a very good man!,7d11f10b1,4.0,1,Yellow,Gray,White,Domestic Short Hair,Domestic Short Hair,Selangor
263,2,Miu Miu,12,2.0,2.0,1,2,2,1,1,1,0,41326,0ee2768b842ea79e09273dada7e69edb,0,"miu miu was found in a park when i was jogging, so i had adopted her for awhile now she is grow up now i couldnt look after because i stay in apartment that cannot keep pet.",52c15bfee,3.0,4,Yellow,Gray,White,Domestic Short Hair,Domestic Short Hair,Selangor
264,2,Girlie And Boy,3,1.0,2.0,1,2,1,2,1,1,30,41326,9f83f82c4b756d15c42104963fb97ca5,0,Brothers and sister. Very loving and playful. Still young not suitable to be neutered yet. But we will provide you free neutering when their age is suitable.,0dfd484a6,1.0,4,Yellow,Gray,White,Domestic Short Hair,Domestic Short Hair,Selangor
265,2,3 Sweet Kittens (5 Months Old),5,3.0,2.0,1,2,2,1,1,3,0,41326,b8d69711a45c3a63c119796ea08c5c20,0,"3 very friendly , gentle and sweet 5 month old kittens for adoption. Location at Bangi, Selangor. One orange kitty, One tuxedo kitty (white/black) & one white/grey kitty These kittens are healthy and very well behaved.",3f2785c07,3.0,4,Yellow,Gray,White,Domestic Short Hair,Domestic Short Hair,Selangor
266,2,Huat Huat,84,2.0,1.0,1,1,1,1,1,1,0,41326,9e101fb3b2c5c041aec8636163317b3d,0,"She is a quite manja. I am forced to let go coz my father not allowed to have it anymore. Request for the owner to willing accept the old cat. She like to eat dry food rather than wet food. I will make sure her vaccine is done by this year. She just a normal cat, though her previous breeder said she mixed with Birman and British short hair but I think this is not true. Please call me or email me at if you are interested",239844635,1.0,4,Yellow,Gray,White,Domestic Medium Hair,Domestic Short Hair,Selangor
267,2,Rosemerry,1,2.0,3.0,2,2,2,2,1,1,0,41326,35ca0af7f781e96744e8371c35b07944,0,New generation of snow white and polpot..rosemerry.. Guys..sadly redzuan can only adopt two baby of mind. So anybody want to adopt resemerry give me a call. i will only release her if the new family got existing cat at home for her company.,abf38029d,9.0,3,Yellow,Gray,White,Domestic Long Hair,Tabby,Selangor
268,2,Leopard & ET,2,,1.0,1,2,1,2,1,2,200,41326,1d3441a8f19d8fc42969688b4d2be2f6,1,"ET, Ginger kitten, 2 months old, Male for adoption, adoption fee of RM which included 3 times vaccination,deworming and castration fee. Leopard is adopted already~For those who is sincere in adoption only. Benefits in neutering your pets, pls refer Pls call if interest, office hour tue-fri 9am-6.30pm, sat-sun 10am-4.30pm. Contact thru phone only!",5c150efc9,6.0,2,Yellow,Gray,,Domestic Short Hair,Siamese,Selangor
269,2,Four Adorable Newborn Kittens,1,3.0,2.0,2,2,2,2,1,4,0,41326,19ff72f11c612c82925cfa0a226adbbe,0,"The cat in front of the mamak near my house recently gave birth to four adorable kittens. They are mixed gender and color. Approximately 3-4 weeks old. Fur length is medium to long, their mother has long fluffy fur. They are in desperate need of a home. The owners of shops in the area try to feed them as much as possible but they can't take them in. Please give them a good home! If possible please pick them up, but if you really can't, then i can send them to you as long as you stay in the KL or not too far from KL.",5fdd708f3,4.0,2,Yellow,Gray,White,Domestic Short Hair,Calico,Selangor
270,2,2 Kittens ( Husky & Miao ),2,3.0,1.0,1,2,2,2,1,2,0,41326,8e8304b632d3868293bd3fd89b105e90,0,"2 kittens up for adoption. Both are approximately 1 month plus. As usual, playful. They can eat soft food and kitten dry food. p.s. They will be ready for adoption approximately 2 months old.",c763f19ef,13.0,1,Cream,Gray,White,Domestic Short Hair,Domestic Short Hair,Selangor
271,2,Cats For Adoption,12,3.0,2.0,1,3,3,3,1,7,0,41326,5aca30a29e8290093fee2a334d65d835,0,"These poor cats are up for adoption. Saw this post from the famous Papa Hero: Susulan mengenai kucing2 Emil Yusof yang bakal dirampas oleh pihak berkuasa, ini adalah kucing2nya...sesiapa yang nak adopt, sila hubungi ​emil.yusof They will be taken away from the local authorities if noone adopts them. God knows what they would do to them :( Pls sms me, or contact the person directly who has more information as per the FB link above if you are interested to give these cats a good home. Fyi, I am not the fosterer. Had to put myself as 'fosterer' when creating this profile. Thank you.",b072dab16,1.0,2,Cream,Gray,White,Domestic Short Hair,Domestic Short Hair,Selangor
272,2,KIKI - LALA - LILI - LULU,5,3.0,1.0,1,1,1,2,1,4,0,41326,48de9ff092328d54b2b371bc72b07b03,0,"saya terpaksa buat ads ni.. sebab saya baru keluar hospital, critical pneumonia.. doctor advised saya utk tidak membela kucing.. saya sangat2 sayang kucing ni..dan tak mungkin saya buang kucing2 ni.. sesiapa yg baik hati dan penyayang.. kucing 4 beradik ni perlukan tuan baru. Huhu, sedih kowt! (!_!) Names : KIKI - LALA - LILI - LULU Birth Date : 1st January saya tinggal di Selayang, Selangor.",3721ed900,4.0,1,Cream,Gray,White,Domestic Medium Hair,Domestic Short Hair,Selangor
273,2,3 Sekawan,5,3.0,2.0,2,2,2,2,1,3,0,41326,f4271e3fd80b3faa59fdf3fa41fa12cf,0,"anak kucing ini saya jupe kt bawah kondo umah saya. ada 2 ekor (adik beradik) dan sekor lagi baru saya jupe hari ni 31/1/. Kucing 1- PING (belang, jantan) Kucing 2 -PONG (betina, krim) Kucing 3 -PUTIH ( xtaw) Kucing PING dan PONG adalah adik beradik. SAYA SANGGUP BAYAR KOS SPAY DAN NEUTER KEDUA-DUA KUCING INI. saya akan tunjuk resit sebagai kucing ini telah di neuter dan spay sebagai bukti. Tiada bayaran dikenakan. Tapi kalo nak sedekah whiskas sekilo dua tu saya terima =) Kalo bley adopt la kedua beradik neh skali supaya mereka biasa dan ada teman berkawan. Anda xpayah pikir lagi kos nak tanggung jika mereka beranak pinak. Lagi sesuai jika rumah anda tu tiada kucing lain. Bia mereka berdua jadi teman anda =) Jika anda suka kucing, boleh bagi makan, kalo sakit bley bawak pergi vet, vaksin dan jaga mcm jaga diri sendiri, dipersilakan untuk adopt kucing ini =) Kucing PUTIH tu kecil lagi maybe sebulan kot umur dia. xleh nak spay atau neuter lagi =) Sila bawa carrier yer. Kucing ini adalah stray cat yang memang takut ngan manusia. Kalo masuk dalam kotak confirm dorang bley gigit2 sampai koyak kotak tu =)",de0ace433,12.0,3,Cream,Gray,White,Domestic Medium Hair,Domestic Short Hair,Selangor
274,2,Kitty For Adoption,3,2.0,2.0,1,2,2,2,1,1,0,41326,5aca30a29e8290093fee2a334d65d835,0,This lil kitten was found alone and starving. She was rescued by Jane. She is unable to keep this kitten as she already has a slightly older cat. The older cat can't get along with the kitten. Jane is now looking for a sincere adopter who can give this kitten a permanent loving home. Pls PM me or contact Jane via Facebook if you're interested. Only serious and sincere adopter. Here's the Facebook link:,01b8e6c14,1.0,3,Cream,Gray,White,Domestic Medium Hair,Domestic Short Hair,Selangor
275,2,Monkies,2,3.0,3.0,2,2,1,3,1,5,30,41326,6f40a7acfad5cc0bb3e44591ea446c05,0,"Mix breed, good temperament kittens. Love humans. Very friendly.",d981b6395,5.0,3,Cream,Gray,White,Domestic Medium Hair,Domestic Short Hair,Selangor
276,2,â¤ Havana Blue â¤,1,2.0,2.0,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,"Introducing beautiful little Havana! ♥ Female kitten, 4 weeks old. Blue-cream coat, mummy was a full blue cat. ♥ This girl is a little diva! She acts classy 24/7 (constantly grooming herself and hissy / brave little thing). ♥ Havana is clingy and loves people. She will willingly approach other friendly cat. She can be quick as lightning when playing - only she often startles herself. ♥ Healthy, has been de-wormed (once), is still too young to be vaccinated. Already clever with the litter-box and able to eat kibbles independently. ***[IMPORTANT] Note for potential adopters*** ○ Havana must be kept % indoors for her own safety. Apartments must be cat-safe. ○ Spaying is compulsory (when she's older). There will be a reimbursable fee, please inquire. ○ Premium food feeding only (no Whiskas, Friskies etc). This is for any cats long term welfare. Please drop me an email or call if you feel that you may be just the right person for this girl. Thank you!",59e6d1d66,5.0,1,Cream,Gray,White,,,Selangor
277,2,Vitany,2,2.0,2.0,3,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,"Introducing foxy little Vitany! ♥ Female kitten, 8 weeks old. Silver / gray-coated with long fur and hazel eyes. ♥ A little diva! She acts classy 24/7 (constantly grooming herself and observing her surroundings). She's soft-mannered even during her most playful moods. A very mature girl! ♥ Quite vocal and will be the first to call out to you when she sees you. :) Vitany isn't too hyper and prefers to chill / lay back more than be in any active situation. ♥ Healthy, has been de-wormed (once), is still too young to be vaccinated. Already clever with the litter-box and able to eat kibbles independently. ***[IMPORTANT] Note for potential adopters*** - Vitany must be kept INDOORS at all times. - Adopters must SPAY her at the right age. - Premium food feeding only (no Whiskas, Friskies etc). Please drop me an email or call if you feel that you may be just the right person for this girl. Thank you!",a76cbec89,6.0,1,Cream,Gray,White,Abyssinian,Domestic Long Hair,Selangor
278,2,Cats From TTDI Now In Omiey's Home,12,3.0,2.0,1,3,3,3,1,20,0,41326,5aca30a29e8290093fee2a334d65d835,0,"Hi feline lovers, There are 40 cats desperately seeking new homes before they are taken away from DBKL! This video link shows the lady who has been keeping these cats: Her neighbors seem to dislike cats, so they complained to DBKL. DBKL came to her house and told her to get rid of those cats. They'll be coming back to her house this Monday (6th February ) and she can only have 1 cat. DBKL will take the other cats and put them to sleep. She's looking for people who wants to adopt her cats and be their new owner. If you are interested, please contact Nicole at. Thank you.",35a6a9ef4,0.0,2,Cream,Gray,White,Domestic Short Hair,Domestic Medium Hair,Selangor
279,2,FILA,4,2.0,2.0,1,1,1,2,1,1,120,41326,a42b3b4c8e4284d39ee8a2df3a76cb88,0,"Kitten to let go for serious adopter. Playful & Healthy. Diet : Royal Canin 32. 1st vaccinated completed, new owner have to follow up with 2nd & 3rd vaccination for Fila.She is litter train. Looking for experienced and serious adopter only. Price are completed with 1st vaccine,deworm,and anti-flea vaccine.",bd4500e6c,7.0,2,Cream,Gray,White,Domestic Short Hair,Domestic Medium Hair,Selangor
280,2,"Sad, Handsome Cat Seeking New Home",12,1.0,2.0,1,3,3,3,1,1,0,41326,5aca30a29e8290093fee2a334d65d835,0,"This poor handsome cat has a lousy owner who does not seem to take care of him well. The owner just let him wander around without considering his safety. Obviously, he is an unhappy cat. Location: KL city, somewhere near Times Square. Seeking a serious adopter who's willing to provide this boy a better life. Kindly contact Lovely Shasha or SMS/email me if you are interested. Thank you.",a904d6da4,1.0,2,Cream,Gray,White,Domestic Short Hair,Domestic Medium Hair,Selangor
281,2,Cutey Pie,2,1.0,2.0,2,2,1,2,1,1,0,41326,923ad6932f839578a094df4685befdce,0,"Little Cutey Pie is a mix Siamese, very playful, manja and healthy. He loves to be on the sofa sitting beside his human. He was rescued by Amy. Anyone wanted to know more details can call Ms Amy at. free neuter can be arrange by Ms Amy when Cutey reaches 6-7 months old)",b100db162,1.0,1,Cream,Gray,White,Siamese,Domestic Medium Hair,Selangor
282,2,Sultan,21,1.0,3.0,3,1,1,2,2,1,0,41326,2240e6913ba227d419c680f2d0ac5898,0,"Sultan is a loving stray cat that has recently been rescued.He was diagnosed with FeLV ( Feline Leukemia Virus), tho this is a serious viral disease Sultan is a strong cat and is in a state of fast recovery.He is quite a social cat and welcomes petting sessions, he has quite a big appetite and enjoys playing with headphone wires.",2d5eababe,1.0,4,Cream,Gray,White,Domestic Long Hair,Siamese,Selangor
